Academic Year,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,District Name,School Name,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Percent Eligible Free,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2022-2023,01,61150,0133876,Alameda,Castro Valley Unified,Castro Valley Virtual Academy,Unified School District,K-12 Schools (Public),Traditional,,No ,,,N,K,12,67,25,0.373134328358209,34,0.5074626865671642,66,24,0.36363636363636365,33,0.5,Y
2022-2023,01,61150,0135533,Alameda,Castro Valley Unified,Redwood Continuation High,Unified School District,Continuation High Schools,Continuation School,,No ,,,N,9,12,122,66,0.5409836065573771,82,0.6721311475409836,107,57,0.5327102803738317,70,0.6542056074766355,Y
2022-2023,01,61150,6090351,Alameda,Castro Valley Unified,Castro Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,472,166,0.3516949152542373,226,0.4788135593220339,442,161,0.36425339366515835,218,0.49321266968325794,Y
2022-2023,01,61150,6090369,Alameda,Castro Valley Unified,Chabot Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,470,99,0.21063829787234042,144,0.30638297872340425,470,99,0.21063829787234042,144,0.30638297872340425,Y
2022-2023,01,61150,6090385,Alameda,Castro Valley Unified,Creekside Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,760,176,0.23157894736842105,247,0.325,760,176,0.23157894736842105,247,0.325,Y
2022-2023,01,61150,6090393,Alameda,Castro Valley Unified,Independent Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,634,103,0.16246056782334384,172,0.27129337539432175,606,100,0.16501650165016502,164,0.2706270627062706,Y
2022-2023,01,61150,6090401,Alameda,Castro Valley Unified,Marshall Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,491,148,0.3014256619144603,211,0.42973523421588594,478,146,0.3054393305439331,208,0.4351464435146444,Y
2022-2023,01,61150,6090419,Alameda,Castro Valley Unified,Palomares Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,121,31,0.256198347107438,42,0.34710743801652894,121,31,0.256198347107438,42,0.34710743801652894,Y
2022-2023,01,61150,6090435,Alameda,Castro Valley Unified,Proctor Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,584,80,0.136986301369863,132,0.22602739726027396,584,80,0.136986301369863,132,0.22602739726027396,Y
2022-2023,01,61150,6090468,Alameda,Castro Valley Unified,Stanton Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,492,188,0.3821138211382114,244,0.4959349593495935,470,183,0.3893617021276596,239,0.5085106382978724,Y
2022-2023,01,61150,6090484,Alameda,Castro Valley Unified,Vannoy Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,441,75,0.17006802721088435,116,0.26303854875283444,423,70,0.16548463356973994,110,0.26004728132387706,Y
2022-2023,01,61150,6097653,Alameda,Castro Valley Unified,Canyon Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,1332,366,0.2747747747747748,527,0.39564564564564564,1332,366,0.2747747747747748,527,0.39564564564564564,Y
2022-2023,01,61150,6113005,Alameda,Castro Valley Unified,Jensen Ranch Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,382,55,0.14397905759162305,66,0.17277486910994763,382,55,0.14397905759162305,66,0.17277486910994763,Y
2022-2023,01,61168,0000001,Alameda,Emery Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,Y
2022-2023,01,61168,0132746,Alameda,Emery Unified,Emery Secondary,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,187,105,0.5614973262032086,115,0.6149732620320856,181,103,0.569060773480663,113,0.6243093922651933,Y
2022-2023,01,61168,6090492,Alameda,Emery Unified,Anna Yates Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,8,439,258,0.5876993166287016,271,0.6173120728929385,432,256,0.5925925925925926,268,0.6203703703703703,Y
2022-2023,01,61176,0000001,Alameda,Fremont Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,50,13,0.26,13,0.26,38,13,0.34210526315789475,13,0.34210526315789475,Y
2022-2023,01,61176,0127233,Alameda,Fremont Unified,Young Adult Program,Unified School District,Special Education Schools (Public),Special Education School,,No ,,,N,9,12,39,6,0.15384615384615385,8,0.20512820512820512,1,0,0,0,0,Y
2022-2023,01,61176,0130062,Alameda,Fremont Unified,American High,Unified School District,High Schools (Public),Traditional,Provision 2,No ,,,N,9,12,2501,335,0.13394642143142743,383,0.1531387445021991,2478,331,0.13357546408393867,378,0.15254237288135594,Y
2022-2023,01,61176,0130138,Alameda,Fremont Unified,Robertson High (Continuation),Unified School District,Continuation High Schools,Continuation School,CEP,No ,,,N,9,12,161,79,0.4906832298136646,83,0.515527950310559,147,66,0.4489795918367347,70,0.47619047619047616,Y
2022-2023,01,61176,0130435,Alameda,Fremont Unified,Vista Alternative,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,7,12,58,22,0.3793103448275862,24,0.41379310344827586,56,20,0.35714285714285715,22,0.39285714285714285,Y
2022-2023,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,Unified School District,K-12 Schools (Public),Traditional,,Yes,0152,Locally funded,N,K,12,401,136,0.33915211970074816,136,0.33915211970074816,388,128,0.32989690721649484,128,0.32989690721649484,Y
2022-2023,01,61176,0134270,Alameda,Fremont Unified,Irvington High,Unified School District,High Schools (Public),Traditional,Provision 2,No ,,,N,9,12,2207,330,0.1495242410512007,399,0.18078840054372453,2189,320,0.14618547281863864,389,0.17770671539515762,Y
2022-2023,01,61176,0134452,Alameda,Fremont Unified,John F. Kennedy High,Unified School District,High Schools (Public),Traditional,Provision 2,No ,,,N,9,12,1347,453,0.3363028953229399,543,0.40311804008908686,1321,444,0.336109008327025,533,0.40348221044663135,Y
2022-2023,01,61176,0135244,Alameda,Fremont Unified,Mission San Jose High,Unified School District,High Schools (Public),Traditional,Provision 2,No ,,,N,9,12,1878,161,0.08572949946751864,191,0.10170394036208733,1852,155,0.08369330453563716,184,0.09935205183585313,Y
2022-2023,01,61176,0138693,Alameda,Fremont Unified,Washington High,Unified School District,High Schools (Public),Traditional,Provision 2,No ,,,N,9,12,1931,462,0.2392542723977214,516,0.2672190574831693,1889,453,0.23980942297511912,506,0.2678665960825834,Y
2022-2023,01,61176,0138982,Alameda,Fremont Unified,Lila Bringhurst Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,No ,,,N,K,6,773,142,0.18369987063389392,175,0.22639068564036222,740,137,0.18513513513513513,168,0.22702702702702704,Y
2022-2023,01,61176,6000541,Alameda,Fremont Unified,John Blacow Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,No ,,,N,K,6,630,189,0.3,214,0.3396825396825397,598,182,0.30434782608695654,207,0.34615384615384615,Y
2022-2023,01,61176,6000558,Alameda,Fremont Unified,Brier Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,No ,,,N,K,5,592,213,0.3597972972972973,265,0.44763513513513514,554,200,0.36101083032490977,247,0.44584837545126355,Y
2022-2023,01,61176,6000566,Alameda,Fremont Unified,Cabrillo Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,383,209,0.5456919060052219,241,0.6292428198433421,356,205,0.5758426966292135,234,0.6573033707865169,Y
2022-2023,01,61176,6000590,Alameda,Fremont Unified,E. M. Grimmer Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,No ,,,N,K,6,278,68,0.2446043165467626,84,0.302158273381295,278,68,0.2446043165467626,84,0.302158273381295,Y
